age,marital,address,income,inccat,car,carcat,ed,employ,retire,empcat,jobsat,gender,reside,wireless,multline,voice,pager,internet,callid,callwait,owntv,ownvcr,owncd,ownpda,ownpc,ownfax,news,response
41,Unmarried,12,44,$25 - $49,21.9,Standard,High school degree,5,0,2,4,m,1,1,0,0,0,0,0,1,1,1,1,0,0,0,1,1
58,Unmarried,20,34,$25 - $49,16.900000000000002,Standard,College degree,12,0,2,5,f,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,1
53,Married,23,63,$50 - $74,32.300000000000004,Luxury,Some college,12,0,2,5,m,3,0,1,0,0,0,1,0,1,1,1,0,1,0,0,1
44,Unmarried,4,33,$25 - $49,16.3,Standard,College degree,4,0,1,5,m,1,1,0,0,1,0,1,1,1,1,1,0,0,1,1,1
57,Unmarried,31,59,$50 - $74,29.700000000000003,Standard,Some college,5,0,2,3,m,1,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1
43,Married,5,32,$25 - $49,15.9,Standard,Did not complete high school,8,0,2,3,m,4,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
57,Unmarried,0,207,$75+,71.8,Luxury,Did not complete high school,40,0,3,5,m,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,1
30,Married,5,24,Under $25,12,Economy,Did not complete high school,0,0,1,2,f,5,0,0,1,0,NA,1,1,1,1,1,0,1,0,1,0
43,Unmarried,13,36,$25 - $49,18,Standard,Did not complete high school,0,0,1,1,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
37,Married,4,28,$25 - $49,14.1,Economy,Post-undergraduate degree,2,0,1,2,f,5,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
51,Unmarried,29,33,$25 - $49,16.8,Standard,Post-undergraduate degree,1,0,1,3,f,2,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1
59,Unmarried,7,112,$75+,55.6,Luxury,High school degree,19,0,3,5,m,1,1,0,0,1,0,1,1,1,1,1,0,0,0,0,1
33,Unmarried,13,71,$50 - $74,36.3,Luxury,High school degree,14,0,2,5,f,2,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
46,Unmarried,7,46,$25 - $49,22.5,Standard,High school degree,10,0,2,4,m,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
33,Married,0,42,$25 - $49,20.8,Standard,Some college,2,0,1,2,f,4,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
23,Married,3,17,Under $25,8.4,Economy,College degree,0,0,1,3,f,4,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
35,Unmarried,11,22,Under $25,10.6,Economy,High school degree,3,0,1,3,m,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1
46,Unmarried,15,108,$75+,54.3,Luxury,High school degree,10,0,2,2,m,1,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1
72,Unmarried,10,18,Under $25,8.9,Economy,High school degree,13,1,2,1,f,1,0,1,0,1,0,1,0,1,1,1,0,0,0,1,1
23,Married,0,29,$25 - $49,14.2,Economy,High school degree,0,0,1,1,f,5,0,0,0,1,0,1,1,1,1,1,1,0,0,1,1
40,Unmarried,17,31,$25 - $49,15.6,Standard,Post-undergraduate degree,0,0,1,1,m,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1
46,Unmarried,20,57,$50 - $74,29.4,Standard,Post-undergraduate degree,8,0,2,5,m,3,1,1,1,1,0,1,1,1,1,1,0,0,0,1,1
26,Unmarried,6,31,$25 - $49,15.7,Standard,College degree,1,0,1,1,f,2,1,0,0,0,0,0,1,1,1,1,0,1,0,1,1
25,Unmarried,4,22,Under $25,10.7,Economy,Some college,0,0,1,1,f,1,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1
47,Married,17,71,$50 - $74,35.2,Luxury,High school degree,17,0,3,4,m,2,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1
44,Married,17,31,$25 - $49,15.2,Standard,High school degree,7,0,2,3,m,5,1,0,0,0,0,1,0,1,1,1,0,1,0,1,1
24,Unmarried,0,24,Under $25,12.2,Economy,College degree,0,0,1,2,f,1,1,1,1,0,0,1,0,1,1,1,0,0,0,0,1
18,Unmarried,0,17,Under $25,8.6,Economy,Did not complete high school,0,0,1,2,m,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1
23,Unmarried,4,17,Under $25,8.6,Economy,College degree,0,0,1,1,f,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,1
56,Married,37,133,$75+,68.8,Luxury,College degree,21,0,3,2,m,2,1,1,1,1,1,0,0,1,1,1,0,1,1,0,1
34,Married,6,30,$25 - $49,15,Standard,High school degree,2,0,1,2,f,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
39,Married,15,18,Under $25,9.1,Economy,College degree,2,0,1,1,m,4,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0
29,Married,4,72,$50 - $74,35,Luxury,Some college,4,0,1,3,f,3,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0
30,Unmarried,6,62,$50 - $74,31.700000000000003,Luxury,High school degree,10,0,2,3,f,3,1,0,1,1,0,1,1,1,1,1,0,1,0,0,1
74,Unmarried,30,10,Under $25,5.1000000000000005,Economy,Did not complete high school,3,1,1,2,f,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1
42,Married,10,46,$25 - $49,22.200000000000003,Standard,Some college,17,0,3,3,f,3,1,1,1,1,0,1,1,1,1,1,1,0,1,0,1
54,Married,25,50,$50 - $74,25,Standard,Did not complete high school,19,0,3,4,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
38,Unmarried,15,28,$25 - $49,13.6,Economy,Some college,6,0,2,4,f,3,0,1,0,0,1,1,0,1,1,1,0,1,0,0,1
50,Married,3,41,$25 - $49,20.6,Standard,Post-undergraduate degree,7,0,2,3,f,4,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1
39,Married,12,55,$50 - $74,27.3,Standard,High school degree,14,0,2,4,f,2,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1
50,Unmarried,29,49,$25 - $49,25.700000000000003,Standard,College degree,3,0,1,3,f,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1
26,Married,4,20,Under $25,9.8,Economy,Some college,1,0,1,1,m,4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
36,Unmarried,15,50,$50 - $74,26.200000000000003,Standard,High school degree,6,0,2,2,m,2,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
26,Married,5,45,$25 - $49,22,Standard,College degree,2,0,1,4,m,5,0,1,1,0,1,0,0,1,1,1,0,0,0,0,1
53,Unmarried,34,84,$75+,41.7,Luxury,High school degree,28,0,3,5,f,1,0,1,0,0,NA,0,0,1,1,1,0,1,0,0,1
27,Married,0,42,$25 - $49,20.6,Standard,Some college,2,0,1,3,f,3,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
20,Married,0,29,$25 - $49,13.9,Economy,High school degree,2,0,1,4,f,3,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
21,Unmarried,0,13,Under $25,6.4,Economy,Some college,0,0,1,4,f,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1
35,Married,4,29,$25 - $49,14.2,Economy,Some college,0,0,1,1,m,5,1,1,1,0,0,1,1,1,1,1,1,0,0,0,1
58,Unmarried,31,75,$75+,37.4,Luxury,College degree,18,0,3,3,f,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,1
39,Unmarried,7,61,$50 - $74,30,Luxury,High school degree,12,0,2,1,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1
35,Married,8,24,Under $25,12.2,Economy,Post-undergraduate degree,0,0,1,1,f,5,1,1,0,0,NA,1,0,1,1,1,0,1,1,0,1
28,Married,2,31,$25 - $49,15.7,Standard,Some college,4,0,1,5,m,4,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1
30,Married,1,37,$25 - $49,18.5,Standard,College degree,2,0,1,4,m,5,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1
41,Married,18,125,$75+,64,Luxury,High school degree,21,0,3,5,f,3,1,1,1,1,0,1,1,1,1,1,0,0,0,0,1
29,Unmarried,9,29,$25 - $49,14.3,Economy,College degree,1,0,1,4,f,1,1,1,0,0,1,0,0,1,1,1,0,1,0,1,1
70,Married,44,19,Under $25,9.4,Economy,Post-undergraduate degree,9,1,2,4,f,2,0,1,1,0,0,0,0,1,1,1,0,0,0,0,1
50,Unmarried,20,18,Under $25,8.8,Economy,Some college,2,0,1,2,m,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
27,Unmarried,7,17,Under $25,8.4,Economy,College degree,0,0,1,1,m,1,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1
23,Married,1,32,$25 - $49,15.8,Standard,College degree,0,0,1,1,f,6,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
60,Unmarried,33,117,$75+,59.1,Luxury,High school degree,27,0,3,3,m,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
42,Married,8,75,$75+,38.2,Luxury,High school degree,13,0,2,5,m,2,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1
28,Married,3,60,$50 - $74,29.700000000000003,Standard,High school degree,4,0,1,4,m,4,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1
42,Married,21,51,$50 - $74,26.8,Standard,Some college,8,0,2,2,m,2,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1
63,Unmarried,7,69,$50 - $74,35.4,Luxury,Did not complete high school,19,0,3,5,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
45,Unmarried,26,36,$25 - $49,18.4,Standard,High school degree,5,0,2,1,f,2,0,0,1,1,1,0,0,1,1,1,0,0,0,1,1
43,Married,18,56,$50 - $74,28.3,Standard,High school degree,15,0,3,3,f,2,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1
49,Married,11,125,$75+,62.7,Luxury,Did not complete high school,28,0,3,4,f,4,0,0,1,0,0,1,1,1,1,1,0,0,0,1,1
65,Married,5,227,$75+,77.2,Luxury,Did not complete high school,41,0,3,5,f,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
25,Unmarried,6,41,$25 - $49,21.3,Standard,High school degree,2,0,1,3,m,1,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1
62,Married,6,188,$75+,93.6,Luxury,Did not complete high school,42,1,3,2,m,3,1,0,1,1,NA,1,0,1,1,1,0,0,0,0,1
40,Unmarried,1,40,$25 - $49,19.9,Standard,High school degree,20,0,3,5,f,1,1,0,0,0,1,1,0,1,1,1,0,0,0,0,1
30,Unmarried,5,47,$25 - $49,23.5,Standard,College degree,1,0,1,5,f,2,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1
52,Married,11,73,$50 - $74,36.6,Luxury,Did not complete high school,19,0,3,3,m,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
57,Married,6,290,$75+,78,Luxury,Some college,29,0,3,4,m,2,1,1,0,0,0,1,1,1,1,1,1,0,0,1,1
39,Married,18,58,$50 - $74,29.4,Standard,High school degree,5,0,2,4,m,5,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
37,Married,6,38,$25 - $49,18.5,Standard,Some college,14,0,2,4,f,2,1,1,0,0,0,1,0,1,1,1,0,1,1,1,1
39,Unmarried,10,26,$25 - $49,12.8,Economy,Did not complete high school,3,0,1,3,f,2,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
43,Married,19,207,$75+,71.7,Luxury,Post-undergraduate degree,10,0,2,5,f,2,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
60,Unmarried,34,50,$50 - $74,24.4,Standard,College degree,12,0,2,4,m,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
50,Unmarried,18,66,$50 - $74,33.300000000000004,Luxury,Post-undergraduate degree,10,0,2,1,m,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1
46,Married,2,65,$50 - $74,32.6,Luxury,Did not complete high school,19,0,3,2,f,4,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
55,Married,33,38,$25 - $49,18.8,Standard,High school degree,2,0,1,2,m,3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1
51,Married,19,349,$75+,87.7,Luxury,High school degree,29,0,3,5,f,4,0,0,1,0,0,0,0,1,1,1,0,0,0,0,1
48,Unmarried,0,38,$25 - $49,19.200000000000003,Standard,College degree,3,0,1,3,m,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
39,Unmarried,4,68,$50 - $74,33.300000000000004,Luxury,Some college,10,0,2,4,m,1,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1
24,Unmarried,0,21,Under $25,10.5,Economy,Some college,3,0,1,1,m,2,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1
28,Married,0,30,$25 - $49,15.1,Standard,Did not complete high school,2,0,1,3,m,5,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
41,Married,3,68,$50 - $74,33.300000000000004,Luxury,High school degree,17,0,3,3,f,2,1,0,0,0,1,1,1,1,1,1,1,1,0,0,1
29,Unmarried,2,35,$25 - $49,17.400000000000002,Standard,Some college,5,0,2,4,m,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1
73,Unmarried,27,81,$75+,40.5,Luxury,Did not complete high school,30,0,3,5,m,1,1,0,1,1,0,1,1,1,1,1,0,0,0,0,1
44,Married,23,69,$50 - $74,33.800000000000004,Luxury,Some college,14,0,2,5,f,3,0,1,1,1,0,0,0,1,1,1,1,1,0,0,1
29,Unmarried,5,19,Under $25,9.6,Economy,High school degree,6,0,2,4,m,4,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1
24,Married,3,16,Under $25,7.9,Economy,High school degree,0,0,1,1,f,2,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
30,Married,8,28,$25 - $49,14.3,Economy,High school degree,2,0,1,3,f,3,1,1,0,0,NA,0,1,1,1,1,0,1,1,1,1
36,Married,2,46,$25 - $49,22.8,Standard,High school degree,10,0,2,4,f,5,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1
39,Unmarried,9,106,$75+,50.7,Luxury,College degree,2,0,1,3,m,1,0,0,1,0,0,1,1,1,1,1,0,1,1,1,1
69,Married,19,14,Under $25,6.9,Economy,Did not complete high school,12,1,2,4,f,2,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0
42,Unmarried,18,30,$25 - $49,14.9,Economy,High school degree,10,0,2,3,f,3,1,0,1,0,0,0,0,1,1,1,0,0,0,1,1
40,Unmarried,6,38,$25 - $49,19.3,Standard,High school degree,0,0,1,1,f,3,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1
45,Married,20,319,$75+,65.5,Luxury,High school degree,25,0,3,5,f,4,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1
40,Unmarried,9,22,Under $25,11,Economy,High school degree,2,0,1,1,m,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1
61,Married,33,17,Under $25,8.5,Economy,College degree,23,1,3,3,f,2,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1
74,Married,17,33,$25 - $49,16.400000000000002,Standard,High school degree,25,1,3,5,m,3,1,0,0,0,0,1,0,1,1,1,0,0,0,1,1
22,Married,0,21,Under $25,10.3,Economy,High school degree,0,0,1,2,f,4,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
42,Married,13,31,$25 - $49,15.4,Standard,High school degree,1,0,1,2,f,5,1,0,1,1,0,1,1,1,1,1,0,1,1,0,1
30,Unmarried,10,60,$50 - $74,29.9,Standard,College degree,1,0,1,2,f,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1
61,Unmarried,42,211,$75+,74.3,Luxury,Some college,34,0,3,5,f,1,0,1,1,1,0,0,0,1,1,1,0,0,1,0,1
36,Unmarried,16,26,$25 - $49,12.6,Economy,Some college,5,0,2,2,m,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0
35,Unmarried,14,34,$25 - $49,17.1,Standard,High school degree,8,0,2,4,f,1,0,0,0,0,NA,0,0,1,1,1,0,0,0,0,1
34,Married,8,60,$50 - $74,29.700000000000003,Standard,Some college,4,0,1,2,f,5,0,0,0,0,0,1,1,1,1,1,0,1,0,1,1
26,Married,0,45,$25 - $49,23.200000000000003,Standard,Some college,2,0,1,1,f,2,1,0,0,0,1,1,0,1,1,1,0,1,0,1,1
46,Unmarried,12,41,$25 - $49,19.700000000000003,Standard,High school degree,6,0,2,1,f,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1
51,Married,31,213,$75+,73.3,Luxury,Did not complete high school,26,0,3,5,f,2,1,1,1,1,0,1,1,1,1,1,0,1,0,0,1
62,Married,42,83,$75+,42.1,Luxury,Did not complete high school,25,0,3,5,m,2,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1
40,Married,10,42,$25 - $49,20.700000000000003,Standard,Did not complete high school,8,0,2,3,m,2,0,0,0,0,1,1,0,1,1,1,0,0,0,1,1
66,Married,11,40,$25 - $49,20.700000000000003,Standard,Did not complete high school,18,0,3,5,f,2,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1
40,Unmarried,15,136,$75+,67.7,Luxury,High school degree,15,0,3,5,m,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
37,Unmarried,17,17,Under $25,8.700000000000001,Economy,Some college,4,0,1,1,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
63,Married,16,26,$25 - $49,12.6,Economy,Did not complete high school,40,1,3,3,f,2,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1
56,Married,21,97,$75+,48.8,Luxury,Did not complete high school,34,0,3,5,m,2,1,0,0,1,0,1,1,1,1,1,1,0,0,0,1
32,Married,13,27,$25 - $49,13,Economy,Did not complete high school,8,0,2,4,m,6,0,1,1,0,0,1,0,1,1,1,0,0,0,0,1
30,Unmarried,3,20,Under $25,10.6,Economy,Some college,6,0,2,5,m,1,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1
48,Unmarried,8,82,$75+,39.8,Luxury,High school degree,17,0,3,4,f,1,1,0,1,0,0,1,1,1,1,1,0,1,0,1,1
58,Married,21,316,$75+,82.3,Luxury,High school degree,33,0,3,5,m,2,1,1,1,1,0,1,1,1,1,1,0,1,1,0,0
41,Unmarried,2,63,$50 - $74,31.6,Luxury,High school degree,20,0,3,2,m,3,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1
57,Married,13,589,$75+,68.2,Luxury,Some college,33,0,3,5,f,4,0,1,0,0,0,1,1,1,1,1,0,0,0,0,1
20,Married,0,19,Under $25,9.4,Economy,Some college,0,0,1,1,f,4,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
47,Unmarried,25,52,$50 - $74,25,Standard,College degree,11,0,2,4,f,1,1,0,0,0,1,1,1,1,1,1,0,1,0,1,1
47,Married,20,23,Under $25,11.3,Economy,Did not complete high school,0,0,1,1,m,4,1,0,1,1,0,1,1,1,1,1,1,0,0,1,1
35,Unmarried,5,113,$75+,57.400000000000006,Luxury,College degree,3,0,1,1,m,1,1,0,0,0,0,1,1,1,1,1,1,1,0,0,1
25,Married,0,31,$25 - $49,15.5,Standard,High school degree,5,0,2,1,f,3,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
30,Married,4,24,Under $25,12.4,Economy,High school degree,8,0,2,2,f,8,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
48,Unmarried,0,103,$75+,51,Luxury,Some college,17,0,3,5,f,1,0,0,0,0,0,0,1,1,1,1,0,1,0,1,1
62,Married,15,26,$25 - $49,12.8,Economy,Some college,27,1,3,1,m,2,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
57,Married,36,51,$50 - $74,25,Standard,Some college,9,0,2,4,f,3,1,1,0,0,0,1,1,1,1,1,0,0,0,0,1
56,Unmarried,0,47,$25 - $49,24.6,Standard,College degree,1,0,1,1,f,1,0,0,1,0,NA,1,1,1,1,1,0,0,0,1,1
39,Unmarried,8,31,$25 - $49,15.4,Standard,Some college,11,0,2,3,m,1,1,1,0,0,0,0,0,1,1,1,0,1,0,0,1
30,Married,4,44,$25 - $49,21.6,Standard,Some college,6,0,2,3,f,4,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1
62,Married,12,12,Under $25,5.800000000000001,Economy,College degree,25,1,3,5,m,2,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
22,Married,2,36,$25 - $49,18.4,Standard,College degree,0,0,1,1,f,5,1,1,0,0,1,0,1,1,1,1,1,0,1,0,1
23,Married,1,12,Under $25,5.800000000000001,Economy,High school degree,1,0,1,3,f,5,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
26,Unmarried,5,59,$50 - $74,29.700000000000003,Standard,Post-undergraduate degree,0,0,1,1,m,1,1,0,0,0,0,0,0,1,1,1,0,1,0,1,1
28,Married,1,29,$25 - $49,14.7,Economy,Some college,2,0,1,1,f,4,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1
71,Unmarried,34,13,Under $25,6.4,Economy,High school degree,40,1,3,5,f,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
34,Married,4,34,$25 - $49,16.400000000000002,Standard,College degree,3,0,1,5,m,3,1,1,1,0,1,0,1,1,1,1,0,1,1,0,1
30,Married,3,49,$25 - $49,23.4,Standard,College degree,1,0,1,1,m,5,0,0,1,0,0,0,0,1,1,1,0,0,0,1,1
44,Unmarried,23,179,$75+,91.1,Luxury,College degree,9,0,2,4,m,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1
67,Married,26,33,$25 - $49,16.7,Standard,Did not complete high school,36,1,3,4,f,2,0,1,1,1,0,1,1,1,1,1,0,0,0,0,1
45,Married,8,50,$50 - $74,26.200000000000003,Standard,College degree,1,0,1,4,f,2,0,0,0,1,1,1,0,1,1,1,0,1,0,1,1
24,Unmarried,3,18,Under $25,9,Economy,Some college,2,0,1,4,m,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0
25,Unmarried,3,22,Under $25,11.4,Economy,Some college,3,0,1,2,m,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0
39,Married,2,52,$50 - $74,24.700000000000003,Standard,High school degree,9,0,2,2,f,2,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1
19,Unmarried,0,25,$25 - $49,12.1,Economy,High school degree,0,0,1,1,m,1,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
56,Married,1,58,$50 - $74,27.9,Standard,College degree,2,0,1,3,f,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,1
37,Unmarried,4,92,$75+,46,Luxury,Post-undergraduate degree,9,0,2,5,m,3,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
37,Unmarried,10,135,$75+,67.3,Luxury,College degree,4,0,1,2,f,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,1
32,Married,6,31,$25 - $49,15.2,Standard,Did not complete high school,13,0,2,4,m,7,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
37,Married,10,49,$25 - $49,23.1,Standard,High school degree,11,0,2,3,m,3,0,1,0,0,0,0,0,1,1,1,0,0,0,1,1
43,Married,8,23,Under $25,11.5,Economy,Did not complete high school,5,0,2,3,f,3,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1
61,Unmarried,34,80,$75+,39.6,Luxury,High school degree,9,0,2,2,f,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1
21,Married,0,24,Under $25,11.6,Economy,Some college,0,0,1,1,m,3,0,1,1,0,1,1,0,1,1,1,0,0,1,0,1
33,Married,2,19,Under $25,9.5,Economy,College degree,2,0,1,1,m,2,1,0,1,1,0,1,1,1,0,0,0,1,0,1,1
67,Unmarried,23,146,$75+,73.4,Luxury,Did not complete high school,40,0,3,4,f,1,1,0,1,0,0,1,0,1,1,1,0,0,0,0,1
62,Married,20,11,Under $25,5.5,Economy,High school degree,34,1,3,3,f,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1
37,Married,3,17,Under $25,8.6,Economy,Did not complete high school,1,0,1,4,f,2,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1
32,Unmarried,2,69,$50 - $74,35.4,Luxury,High school degree,11,0,2,3,f,1,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1
48,Unmarried,26,121,$75+,60.900000000000006,Luxury,Did not complete high school,23,0,3,5,f,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
43,Unmarried,9,33,$25 - $49,16.2,Standard,Some college,9,0,2,2,f,1,0,0,1,0,0,1,1,1,1,1,0,1,0,1,1
59,Married,2,36,$25 - $49,17.900000000000002,Standard,Did not complete high school,13,0,2,3,m,2,0,0,1,0,0,1,0,1,1,1,0,0,0,1,1
41,Married,2,62,$50 - $74,30.8,Luxury,Did not complete high school,21,0,3,1,m,5,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1
55,Married,23,240,$75+,76.2,Luxury,Some college,31,0,3,5,f,2,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1
30,Unmarried,7,29,$25 - $49,14.4,Economy,Some college,5,0,2,3,f,1,1,1,0,1,0,0,1,1,1,1,0,1,0,0,1
39,Unmarried,11,43,$25 - $49,22.200000000000003,Standard,High school degree,7,0,2,4,m,1,0,1,1,0,1,0,0,1,1,1,0,0,0,1,1
28,Married,9,17,Under $25,8.200000000000001,Economy,High school degree,2,0,1,2,m,4,0,1,0,1,0,0,0,1,1,1,1,0,1,1,1
56,Married,6,34,$25 - $49,16.900000000000002,Standard,High school degree,9,0,2,5,f,2,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1
27,Unmarried,1,48,$25 - $49,23.6,Standard,Some college,1,0,1,3,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
60,Married,35,50,$50 - $74,25.200000000000003,Standard,High school degree,35,1,3,5,m,2,1,0,1,0,0,1,1,1,1,1,1,1,1,0,1
36,Unmarried,10,206,$75+,75.1,Luxury,Post-undergraduate degree,4,0,1,3,m,1,1,0,0,0,0,1,1,1,1,1,0,0,1,1,1
22,Unmarried,1,17,Under $25,8.3,Economy,High school degree,3,0,1,2,m,1,1,0,0,0,1,1,1,1,1,1,0,0,0,1,1
41,Unmarried,17,54,$50 - $74,27.6,Standard,Did not complete high school,20,0,3,4,f,2,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1
28,Unmarried,2,30,$25 - $49,15.3,Standard,High school degree,2,0,1,1,f,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1
43,Unmarried,0,252,$75+,74.6,Luxury,College degree,18,0,3,3,f,1,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1
61,Unmarried,21,188,$75+,94.6,Luxury,Some college,26,0,3,3,m,1,1,1,0,0,1,0,0,1,1,1,1,1,0,1,1
51,Married,26,146,$75+,74.10000000000001,Luxury,High school degree,23,0,3,5,m,2,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
61,Unmarried,0,22,Under $25,11,Economy,High school degree,0,0,1,1,f,1,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1
30,Unmarried,11,30,$25 - $49,14.9,Economy,Post-undergraduate degree,1,0,1,2,f,3,1,0,1,0,0,0,0,1,1,1,1,1,1,0,1
60,Married,17,188,$75+,94.1,Luxury,College degree,29,0,3,5,m,2,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1
40,Unmarried,18,128,$75+,63.3,Luxury,Did not complete high school,23,0,3,4,f,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
52,Married,4,72,$50 - $74,34.800000000000004,Luxury,Did not complete high school,15,0,3,3,f,7,0,0,0,0,0,1,1,1,1,1,0,0,0,1,1
